"place","place_label","location"
"http://www.wikidata.org/entity/Q42153","Paju","Point(126.816944444 37.832777777)"
"http://www.wikidata.org/entity/Q42113","Siheung","Point(127.116666666 37.416666666)"
"http://www.wikidata.org/entity/Q42148","Chuncheon","Point(127.734166666 37.874722222)"
"http://www.wikidata.org/entity/Q42155","Pocheon","Point(127.199166666 37.894444444)"
"http://www.wikidata.org/entity/Q42124","Yangju","Point(127.045833333 37.785277777)"
"http://www.wikidata.org/entity/Q42092","Dongducheon","Point(127.063333333 37.913333333)"
"http://www.wikidata.org/entity/Q50257","Yeoju","Point(127.638333333 37.293888888)"
"http://www.wikidata.org/entity/Q42159","Hanam","Point(127.214722222 37.539166666)"
"http://www.wikidata.org/entity/Q42136","Icheon","Point(127.4425 37.279166666)"
"http://www.wikidata.org/entity/Q42080","Gimpo","Point(126.714166666 37.623611111)"
"http://www.wikidata.org/entity/Q42069","Gwangju","Point(127.259166666 37.409166666)"
"http://www.wikidata.org/entity/Q42061","Goyang","Point(126.835 37.656388888)"
"http://www.wikidata.org/entity/Q42108","Seongnam","Point(127.137777777 37.438611111)"
"http://www.wikidata.org/entity/Q42064","Gwacheon","Point(126.989166666 37.428888888)"
"http://www.wikidata.org/entity/Q42134","Uiwang","Point(126.968333333 37.344722222)"
"http://www.wikidata.org/entity/Q42075","Gunpo","Point(126.946944444 37.3675)"
"http://www.wikidata.org/entity/Q42066","Gwangmyeong","Point(126.866388888 37.477222222)"
"http://www.wikidata.org/entity/Q109079","Kaesong","Point(126.55 37.966666666)"
"http://www.wikidata.org/entity/Q42154","Pyeongtaek","Point(127.088888888 36.994722222)"
"http://www.wikidata.org/entity/Q42119","Anseong","Point(127.279722222 37.007777777)"
"http://www.wikidata.org/entity/Q42129","Osan","Point(127.069444444 37.145)"
"http://www.wikidata.org/entity/Q20714","Suwon","Point(127.019166666 37.284166666)"
"http://www.wikidata.org/entity/Q18459","Yongin","Point(127.201111111 37.236111111)"
"http://www.wikidata.org/entity/Q20934","Incheon","Point(126.648611111 37.463888888)"
