"place","place_label","location"
"http://www.wikidata.org/entity/Q6333228","KL Eco City","Point(101.67388889 3.11805556)"
"http://www.wikidata.org/entity/Q3268547","Bangsar","Point(101.669444444 3.130833333)"
"http://www.wikidata.org/entity/Q5211974","Damansara Perdana","Point(101.61 3.16843)"
"http://www.wikidata.org/entity/Q4854422","Bandar Sri Damansara","Point(101.615 3.19476)"
"http://www.wikidata.org/entity/Q12711982","UEP Subang Jaya","Point(101.593611111 3.064444444)"
"http://www.wikidata.org/entity/Q7680660","Taman Tasik Semenyih","Point(101.871 2.94889)"
"http://www.wikidata.org/entity/Q7630745","Subang, Selangor","Point(101.593611111 3.064444444)"
"http://www.wikidata.org/entity/Q7513538","Sikamat","Point(101.96666667 2.75)"
"http://www.wikidata.org/entity/Q7451759","Sepang Road","Point(101.8 2.81666667)"
"http://www.wikidata.org/entity/Q7450085","Senawang","Point(101.98333333 2.7)"
"http://www.wikidata.org/entity/Q7294701","Rasah","Point(101.93333333 2.7)"
"http://www.wikidata.org/entity/Q7262399","Putra Heights","Point(101.593611111 3.064444444)"
"http://www.wikidata.org/entity/Q7258228","Puchong","Point(101.627 3.0019)"
"http://www.wikidata.org/entity/Q7123231","Padang Jawa","Point(101.483333333 3.05)"
"http://www.wikidata.org/entity/Q6752111","Mantin","Point(101.895 2.72306)"
"http://www.wikidata.org/entity/Q4873328","Batu Tiga","Point(101.59361111 3.06444444)"
"http://www.wikidata.org/entity/Q4854426","Bandar Sunway","Point(101.593611111 3.064444444)"
"http://www.wikidata.org/entity/Q4854401","Bandar Kinrara","Point(101.649 3.05063)"
"http://www.wikidata.org/entity/Q3830171","Lenggeng","Point(101.93333333 2.86666667)"
"http://www.wikidata.org/entity/Q3633920","Bandar Baru Bangi","Point(101.767 2.95)"
"http://www.wikidata.org/entity/Q2427034","Beranang","Point(101.866666666 2.883333333)"
"http://www.wikidata.org/entity/Q1755453","Bangi","Point(101.783333333 2.9)"
"http://www.wikidata.org/entity/Q1753113","Broga","Point(101.911111 2.937222)"
"http://www.wikidata.org/entity/Q876876","Subang Jaya","Point(101.593611111 3.064444444)"
"http://www.wikidata.org/entity/Q7671940","TTDI Jaya","Point(101.553888888 3.101111111)"
"http://www.wikidata.org/entity/Q7640137","Sungai Buloh","Point(101.583333333 3.2)"
"http://www.wikidata.org/entity/Q7454632","Seri Kembangan","Point(101.716666666 3.033333333)"
"http://www.wikidata.org/entity/Q4986915","Bukit Lanjan","Point(101.6 3.183333333)"
"http://www.wikidata.org/entity/Q4783096","Ara Damansara","Point(101.575844444 3.124694444)"
"http://www.wikidata.org/entity/Q4705787","Alam Budiman","Point(101.482752777 3.143172222)"
"http://www.wikidata.org/entity/Q15241197","Labu, Negeri Sembilan","Point(101.81666667 2.75)"
"http://www.wikidata.org/entity/Q12696775","Mambau","Point(101.91666667 2.66666667)"
"http://www.wikidata.org/entity/Q11155122","Port Klang","Point(101.36035 3.015925)"
"http://www.wikidata.org/entity/Q7809257","Tiroi","Point(101.867 2.75)"
"http://www.wikidata.org/entity/Q7697911","Teluk Panglima Garang","Point(101.466666666 2.916666666)"
"http://www.wikidata.org/entity/Q7683445","Tanjung Tuan","Point(101.867 2.4)"
"http://www.wikidata.org/entity/Q7683441","Tanjung Sepat","Point(101.526944444 2.672777777)"
"http://www.wikidata.org/entity/Q7680653","Taman Seremban Jaya","Point(101.967 2.68333)"
"http://www.wikidata.org/entity/Q7640142","Sungai Gadut","Point(102.0 2.66667)"
"http://www.wikidata.org/entity/Q7514902","Siliau","Point(101.9 2.58333333)"
"http://www.wikidata.org/entity/Q7446225","Segenting","Point(101.46666667 2.88333333)"
"http://www.wikidata.org/entity/Q7360037","New Village","Point(101.76666667 2.66666667)"
"http://www.wikidata.org/entity/Q7293539","Rantau","Point(101.96666667 2.58333333)"
"http://www.wikidata.org/entity/Q7259243","Pulau Meranti","Point(101.633 2.95)"
"http://www.wikidata.org/entity/Q7142157","Pasir Panjang, Negeri Sembilan","Point(101.933 2.433)"
"http://www.wikidata.org/entity/Q6820751","Meru, Malaysia","Point(101.433333333 3.133333333)"
"http://www.wikidata.org/entity/Q6702605","Lukut","Point(101.83333333 2.56666667)"
"http://www.wikidata.org/entity/Q6366466","Kapar","Point(101.383333333 3.133333333)"
"http://www.wikidata.org/entity/Q6304950","Jugra","Point(101.416666666 2.816666666)"
"http://www.wikidata.org/entity/Q5256955","Dengkil","Point(101.683333333 2.866666666)"
"http://www.wikidata.org/entity/Q4854415","Bandar Saujana Putra","Point(101.579 2.93642)"
"http://www.wikidata.org/entity/Q4841433","Bagan Lalang","Point(101.68959 2.60535)"
"http://www.wikidata.org/entity/Q4831168","Ayer Kuning","Point(101.95 2.59)"
"http://www.wikidata.org/entity/Q4251727","Ampangan","Point(101.86666667 2.75)"
"http://www.wikidata.org/entity/Q2561713","Jenjarom","Point(101.5 2.883333333)"
"http://www.wikidata.org/entity/Q2482902","Sungai Pelek","Point(101.72 2.65)"
"http://www.wikidata.org/entity/Q2370789","Q2370789","Point(101.57 2.67)"
"http://www.wikidata.org/entity/Q1147163","Cyberjaya","Point(101.655 2.9225)"
"http://www.wikidata.org/entity/Q19904459","Raub","Point(101.85 3.79)"
"http://www.wikidata.org/entity/Q1202476","Ampang Jaya","Point(101.77 3.15)"
"http://www.wikidata.org/entity/Q847610","Seremban","Point(101.95 2.716666666)"
"http://www.wikidata.org/entity/Q864965","Petaling Jaya","Point(101.608333333 3.106666666)"
"http://www.wikidata.org/entity/Q1106689","Banting","Point(101.5 2.816666666)"
"http://www.wikidata.org/entity/Q856003","Klang","Point(101.45 3.033333333)"
"http://www.wikidata.org/entity/Q2155680","Batu Arang","Point(101.47 3.32)"
"http://www.wikidata.org/entity/Q7456354","Setapak","Point(101.72444444 3.20361111)"
"http://www.wikidata.org/entity/Q3826219","Johol","Point(102.26666667 2.6)"
"http://www.wikidata.org/entity/Q6202528","Jinjang","Point(101.683333333 3.116666666)"
"http://www.wikidata.org/entity/Q7125274","Pajam","Point(101.85 2.85)"
"http://www.wikidata.org/entity/Q737705","Semenyih","Point(101.85 2.95)"
"http://www.wikidata.org/entity/Q1853191","Salak Tinggi","Point(101.75 2.8)"
"http://www.wikidata.org/entity/Q500033","Shah Alam","Point(101.533333333 3.083333333)"
"http://www.wikidata.org/entity/Q182378","Putrajaya","Point(101.7 2.916666666)"
"http://www.wikidata.org/entity/Q6359387","Kampung Awah","Point(102.53333333 3.5)"
