"place","place_label","location"
"http://www.wikidata.org/entity/Q496080","Kadoma","Point(135.583333333 34.733333333)"
"http://www.wikidata.org/entity/Q386668","Daitō","Point(135.623333333 34.711944444)"
"http://www.wikidata.org/entity/Q817965","Ikeda","Point(135.433333333 34.816666666)"
"http://www.wikidata.org/entity/Q665097","Minoh","Point(135.470555555 34.826944444)"
"http://www.wikidata.org/entity/Q609350","Kawanishi","Point(135.417222222 34.83)"
"http://www.wikidata.org/entity/Q335444","Itami","Point(135.400833333 34.784166666)"
"http://www.wikidata.org/entity/Q725514","Ashiya","Point(135.304444444 34.726944444)"
"http://www.wikidata.org/entity/Q838669","Yamatotakada","Point(135.736388888 34.515)"
"http://www.wikidata.org/entity/Q696643","Kashiba","Point(135.699166666 34.541388888)"
"http://www.wikidata.org/entity/Q496319","Kashihara","Point(135.7925 34.509166666)"
"http://www.wikidata.org/entity/Q694308","Habikino","Point(135.606111111 34.557777777)"
"http://www.wikidata.org/entity/Q634011","Fujiidera","Point(135.5975 34.574722222)"
"http://www.wikidata.org/entity/Q873583","Kashiwara","Point(135.628611111 34.579166666)"
"http://www.wikidata.org/entity/Q490928","Tondabayashi","Point(135.597222222 34.499166666)"
"http://www.wikidata.org/entity/Q847334","Gose","Point(135.740277777 34.463333333)"
"http://www.wikidata.org/entity/Q819572","Kawachinagano","Point(135.564166666 34.458333333)"
"http://www.wikidata.org/entity/Q659672","Katsuragi","Point(135.726666666 34.489166666)"
"http://www.wikidata.org/entity/Q774952","Matsubara","Point(135.551666666 34.578055555)"
"http://www.wikidata.org/entity/Q385864","Ōsakasayama","Point(135.555555555 34.503611111)"
"http://www.wikidata.org/entity/Q696412","Izumi","Point(135.423611111 34.483611111)"
"http://www.wikidata.org/entity/Q908972","Kaizuka","Point(135.358611111 34.437777777)"
"http://www.wikidata.org/entity/Q852018","Izumisano","Point(135.3275 34.406666666)"
"http://www.wikidata.org/entity/Q873553","Izumiōtsu","Point(135.410277777 34.504444444)"
"http://www.wikidata.org/entity/Q857218","Takaishi","Point(135.442222222 34.520555555)"
"http://www.wikidata.org/entity/Q877169","Sasayama","Point(135.219166666 35.075833333)"
"http://www.wikidata.org/entity/Q3355306","Fukuchiyama","Point(135.126388888 35.296666666)"
"http://www.wikidata.org/entity/Q877196","Tamba","Point(135.035833333 35.177222222)"
"http://www.wikidata.org/entity/Q694370","Ayabe","Point(135.258611111 35.298888888)"
"http://www.wikidata.org/entity/Q877164","Katō","Point(134.973611111 34.9175)"
"http://www.wikidata.org/entity/Q869020","Nishiwaki","Point(134.969444444 34.993333333)"
"http://www.wikidata.org/entity/Q851155","Kasai","Point(134.841944444 34.927777777)"
"http://www.wikidata.org/entity/Q847607","Sanda","Point(135.225277777 34.889444444)"
"http://www.wikidata.org/entity/Q911717","Ono","Point(134.931666666 34.853055555)"
"http://www.wikidata.org/entity/Q31238","Miki","Point(134.99 34.796666666)"
"http://www.wikidata.org/entity/Q869037","Takasago","Point(134.790555555 34.765833333)"
"http://www.wikidata.org/entity/Q838809","Sennan","Point(135.273611111 34.365833333)"
"http://www.wikidata.org/entity/Q373107","Awaji","Point(134.916666666 34.433333333)"
"http://www.wikidata.org/entity/Q842098","Hashimoto","Point(135.6 34.316666666)"
"http://www.wikidata.org/entity/Q602571","Gojō","Point(135.698888888 34.352777777)"
"http://www.wikidata.org/entity/Q819670","Hannan","Point(135.239722222 34.359444444)"
"http://www.wikidata.org/entity/Q697002","Kinokawa","Point(135.3625 34.269722222)"
"http://www.wikidata.org/entity/Q579623","Iwade","Point(135.311111111 34.256388888)"
"http://www.wikidata.org/entity/Q841309","Kainan","Point(135.209166666 34.155555555)"
"http://www.wikidata.org/entity/Q869004","Minamiawaji","Point(134.779166666 34.295833333)"
"http://www.wikidata.org/entity/Q657843","Arida","Point(135.127777777 34.083055555)"
"http://www.wikidata.org/entity/Q369628","Sumoto","Point(134.894444444 34.342222222)"
"http://www.wikidata.org/entity/Q1052803","Nagaoka-kyō","Point(135.703232 34.943204)"
"http://www.wikidata.org/entity/Q1155335","Kuni-kyō","Point(135.862848 34.765611)"
"http://www.wikidata.org/entity/Q1196381","Fujiwara-kyō","Point(135.807222 34.502222)"
"http://www.wikidata.org/entity/Q752394","Asuka, Yamato","Point(135.81305556 34.48222222)"
"http://www.wikidata.org/entity/Q6031707","Fukuhara-kyō","Point(135.16833333 34.68527778)"
"http://www.wikidata.org/entity/Q11425304","Sakamotohonmachi","Point(135.840908333 35.070466666)"
"http://www.wikidata.org/entity/Q926312","Gion","Point(135.77505 35.00349)"
"http://www.wikidata.org/entity/Q11476196","Shimanouchi","Point(135.50738889 34.67188889)"
"http://www.wikidata.org/entity/Q2278690","Shiga, Shiga","Point(135.92113056 35.20638333)"
"http://www.wikidata.org/entity/Q165676","Azuchi","Point(136.14106389 35.13233611)"
"http://www.wikidata.org/entity/Q1194307","Umeda","Point(135.497 34.7)"
"http://www.wikidata.org/entity/Q5765925","Naga","Point(135.4365278 34.27233333)"
"http://www.wikidata.org/entity/Q11375711","Kyoto Metropolitan Area","Point(135.766666666 35.0)"
"http://www.wikidata.org/entity/Q11441649","Osaka metropolitan area","Point(135.5 34.7)"
"http://www.wikidata.org/entity/Q11590230","Kobe metropolitan area","Point(135.183333333 34.683333333)"
"http://www.wikidata.org/entity/Q11447578","Himeji metropolitan area","Point(134.683333333 34.816666666)"
"http://www.wikidata.org/entity/Q202907","Ōtsu","Point(135.85 35.016666666)"
"http://www.wikidata.org/entity/Q169134","Nara","Point(135.783333333 34.683333333)"
"http://www.wikidata.org/entity/Q243863","Higashiōsaka","Point(135.600833333 34.679444444)"
"http://www.wikidata.org/entity/Q243853","Nishinomiya","Point(135.333333333 34.733333333)"
"http://www.wikidata.org/entity/Q48320","Kōbe","Point(135.143333333 34.699722222)"
"http://www.wikidata.org/entity/Q209801","Himeji","Point(134.683333333 34.816666666)"
"http://www.wikidata.org/entity/Q200747","Wakayama","Point(135.166666666 34.233333333)"
"http://www.wikidata.org/entity/Q1208020","Hino","Point(136.246111111 35.018055555)"
"http://www.wikidata.org/entity/Q1087560","Ryūō","Point(136.124444444 35.060833333)"
"http://www.wikidata.org/entity/Q1352491","Toyono","Point(135.494166666 34.918888888)"
"http://www.wikidata.org/entity/Q1203349","Nose","Point(135.414166666 34.9725)"
"http://www.wikidata.org/entity/Q1203236","Kyōtamba","Point(135.423333333 35.164444444)"
"http://www.wikidata.org/entity/Q450287","Ōyamazaki","Point(135.688611111 34.902777777)"
"http://www.wikidata.org/entity/Q1203583","Wazuka","Point(135.905 34.795833333)"
"http://www.wikidata.org/entity/Q1203404","Kasagi","Point(135.939444444 34.760555555)"
"http://www.wikidata.org/entity/Q1203224","Ujitawara","Point(135.856944444 34.852777777)"
"http://www.wikidata.org/entity/Q1203731","Yoshino","Point(135.85 34.4)"
"http://www.wikidata.org/entity/Q1347149","Shimamoto","Point(135.662777777 34.883888888)"
"http://www.wikidata.org/entity/Q1203097","Ide","Point(135.803333333 34.798611111)"
"http://www.wikidata.org/entity/Q1203490","Kumiyama","Point(135.732777777 34.881388888)"
"http://www.wikidata.org/entity/Q1203237","Seika","Point(135.785833333 34.760833333)"
"http://www.wikidata.org/entity/Q1346790","Heguri","Point(135.700555555 34.629166666)"
"http://www.wikidata.org/entity/Q1155267","Inagawa","Point(135.376111111 34.895)"
"http://www.wikidata.org/entity/Q1346392","Ōji","Point(135.706944444 34.594722222)"
"http://www.wikidata.org/entity/Q1203880","Kawai","Point(135.736666666 34.578333333)"
"http://www.wikidata.org/entity/Q1203732","Kawanishi","Point(135.774166666 34.584444444)"
"http://www.wikidata.org/entity/Q1203680","Ando","Point(135.756666666 34.606666666)"
"http://www.wikidata.org/entity/Q1203559","Kanmaki","Point(135.716666666 34.562777777)"
"http://www.wikidata.org/entity/Q1203513","Miyake","Point(135.773055555 34.573611111)"
"http://www.wikidata.org/entity/Q1203139","Sangō","Point(135.695555555 34.600277777)"
"http://www.wikidata.org/entity/Q379233","Ikaruga","Point(135.733333333 34.616666666)"
"http://www.wikidata.org/entity/Q1346830","Kōryō","Point(135.750833333 34.542777777)"
"http://www.wikidata.org/entity/Q1203159","Tawaramoto","Point(135.795 34.556666666)"
"http://www.wikidata.org/entity/Q1347173","Taishi","Point(135.648055555 34.518611111)"
"http://www.wikidata.org/entity/Q1202681","Takatori","Point(135.793055555 34.449444444)"
"http://www.wikidata.org/entity/Q2305508","Kanan","Point(135.629722222 34.491666666)"
"http://www.wikidata.org/entity/Q1203064","Shimoichi","Point(135.791944444 34.361111111)"
"http://www.wikidata.org/entity/Q629510","Ōyodo","Point(135.79 34.390555555)"
"http://www.wikidata.org/entity/Q1347139","Tadaoka","Point(135.401111111 34.486944444)"
"http://www.wikidata.org/entity/Q1347195","Kumatori","Point(135.356111111 34.401388888)"
"http://www.wikidata.org/entity/Q1203688","Ichikawa","Point(134.763055555 34.989444444)"
"http://www.wikidata.org/entity/Q1155253","Taka","Point(134.923333333 35.050277777)"
"http://www.wikidata.org/entity/Q1207159","Fukusaki","Point(134.760277777 34.950277777)"
"http://www.wikidata.org/entity/Q1155194","Inami","Point(134.913611111 34.748888888)"
"http://www.wikidata.org/entity/Q1155297","Harima","Point(134.868055555 34.715277777)"
"http://www.wikidata.org/entity/Q1347129","Tajiri","Point(135.291111111 34.393611111)"
"http://www.wikidata.org/entity/Q1354976","Kudoyama","Point(135.562222222 34.287222222)"
"http://www.wikidata.org/entity/Q1346907","Kōya","Point(135.586666666 34.216111111)"
"http://www.wikidata.org/entity/Q1345594","Katsuragi","Point(135.504166666 34.296388888)"
"http://www.wikidata.org/entity/Q1354884","Kimino","Point(135.308055555 34.166944444)"
"http://www.wikidata.org/entity/Q1358900","Misaki","Point(135.142222222 34.316944444)"
"http://www.wikidata.org/entity/Q1345889","Aridagawa","Point(135.216111111 34.0575)"
"http://www.wikidata.org/entity/Q1345650","Hirogawa","Point(135.173055555 34.03)"
"http://www.wikidata.org/entity/Q1345625","Yuasa","Point(135.178611111 34.033055555)"
"http://www.wikidata.org/entity/Q270912","Hirakata","Point(135.65 34.816666666)"
"http://www.wikidata.org/entity/Q335423","Takatsuki","Point(135.616666666 34.85)"
"http://www.wikidata.org/entity/Q467479","Toyonaka","Point(135.466666666 34.783333333)"
"http://www.wikidata.org/entity/Q213318","Amagasaki","Point(135.4 34.733333333)"
"http://www.wikidata.org/entity/Q502403","Ibaraki","Point(135.568611111 34.816388888)"
"http://www.wikidata.org/entity/Q389633","Neyagawa","Point(135.628055555 34.766111111)"
"http://www.wikidata.org/entity/Q653510","Suita","Point(135.516666666 34.766666666)"
"http://www.wikidata.org/entity/Q823967","Takarazuka","Point(135.360277777 34.8)"
"http://www.wikidata.org/entity/Q490872","Yao","Point(135.600833333 34.626944444)"
"http://www.wikidata.org/entity/Q740456","Kishiwada City","Point(135.371111111 34.460277777)"
"http://www.wikidata.org/entity/Q26406","Akashi","Point(134.9975 34.643055555)"
"http://www.wikidata.org/entity/Q750569","Kakogawa","Point(134.841388888 34.756944444)"
"http://www.wikidata.org/entity/Q34600","Kyoto","Point(135.768055555 35.011666666)"
"http://www.wikidata.org/entity/Q35765","Ōsaka","Point(135.501944444 34.693611111)"
"http://www.wikidata.org/entity/Q193428","Sakai City","Point(135.483333333 34.566666666)"
"http://www.wikidata.org/entity/Q930076","Mitsue","Point(136.166111111 34.488055555)"
"http://www.wikidata.org/entity/Q305098","Soni","Point(136.124722222 34.510555555)"
"http://www.wikidata.org/entity/Q1203714","Minamiyamashiro","Point(135.993888888 34.772777777)"
"http://www.wikidata.org/entity/Q1203208","Yamazoe","Point(136.043888888 34.681388888)"
"http://www.wikidata.org/entity/Q1203148","Higashiyoshino","Point(135.968333333 34.403611111)"
"http://www.wikidata.org/entity/Q752397","Asuka","Point(135.820555555 34.471111111)"
"http://www.wikidata.org/entity/Q1072574","Chihayaakasaka","Point(135.6225 34.464444444)"
"http://www.wikidata.org/entity/Q1203246","Nosegawa","Point(135.633055555 34.166388888)"
"http://www.wikidata.org/entity/Q1204424","Kawakami","Point(135.954444444 34.338333333)"
"http://www.wikidata.org/entity/Q1203501","Tenkawa","Point(135.855277777 34.241944444)"
"http://www.wikidata.org/entity/Q1203167","Kamikitayama","Point(136.000277777 34.134444444)"
"http://www.wikidata.org/entity/Q1203154","Kurotaki","Point(135.852222222 34.309166666)"
"http://www.wikidata.org/entity/Q6884770","Mizuho, Kyoto","Point(135.3666667 35.16666667)"
"http://www.wikidata.org/entity/Q6884300","Miyama, Kyoto","Point(135.622 35.3129)"
"http://www.wikidata.org/entity/Q1131026","Ueno","Point(136.1300556 34.76852778)"
"http://www.wikidata.org/entity/Q8081789","Ōuda, Nara","Point(135.928083333 34.478944444)"
"http://www.wikidata.org/entity/Q1632793","Q1632793","Point(135.8406 34.5591)"
"http://www.wikidata.org/entity/Q997410","Yawata","Point(135.7 34.86666667)"
"http://www.wikidata.org/entity/Q6419245","Kizu, Kyoto","Point(135.82075 34.73680556)"
"http://www.wikidata.org/entity/Q11452518","Q11452518","Point(135.363889 34.801389)"
"http://www.wikidata.org/entity/Q1306429","Shinjō","Point(135.81280556 34.61336111)"
"http://www.wikidata.org/entity/Q6455093","Kōdera, Hyōgo","Point(134.7375 34.91055556)"
"http://www.wikidata.org/entity/Q8054545","Yokawa, Hyōgo","Point(135.12416667 34.88666667)"
"http://www.wikidata.org/entity/Q11490967","Shikatacho","Point(134.819333 34.82125)"
"http://www.wikidata.org/entity/Q11398542","Q11398542","Point(134.836822 34.765925)"
"http://www.wikidata.org/entity/Q11391002","Q11391002","Point(134.91019444 34.78625556)"
"http://www.wikidata.org/entity/Q17194061","Q17194061","Point(134.899028 34.707528)"
"http://www.wikidata.org/entity/Q3541633","Tsuchiyama","Point(134.88888889 34.72027778)"
"http://www.wikidata.org/entity/Q11672634","Q11672634","Point(134.80217222 34.74650833)"
"http://www.wikidata.org/entity/Q8081784","Ōtō, Nara","Point(135.7568333 34.17152778)"
"http://www.wikidata.org/entity/Q7876741","Uchita, Wakayama","Point(135.3627778 34.27)"
"http://www.wikidata.org/entity/Q6426573","Kokawa, Wakayama","Point(135.4077778 34.27)"
"http://www.wikidata.org/entity/Q5994962","Iimori, Nagasaki","Point(135.43333333 34.25)"
"http://www.wikidata.org/entity/Q11627407","Nishiyoshino, Nara","Point(135.7490278 34.28091667)"
"http://www.wikidata.org/entity/Q6897481","Momoyama, Wakayama","Point(135.3510278 34.23919444)"
"http://www.wikidata.org/entity/Q6416585","Kishigawa, Wakayama","Point(135.3140556 34.21825)"
"http://www.wikidata.org/entity/Q942195","Hanazono","Point(135.5156389 34.13708333)"
"http://www.wikidata.org/entity/Q11607844","Midori, Hyōgo","Point(134.829444 34.324528)"
"http://www.wikidata.org/entity/Q994253","Goshiki","Point(134.758333333 34.358333333)"
"http://www.wikidata.org/entity/Q751907","Heian-kyō","Point(135.76666667 35.0)"
"http://www.wikidata.org/entity/Q862509","Heijō-kyō","Point(135.79472222 34.69111111)"
